"조사연도","가구고유번호(MD제공용)","가구원고유번호(MD제공용)","[가구원 정보] 성별","[가구원 정보] 만나이","[가구원 정보] 가구주와의 관계","[가구원 정보] 동거여부","[가구원 정보] 교육정도_최종학력","[가구원 정보] 교육정도_수료여부","[가구원 정보] 혼인상태","[가구원 정보] 종사상 지위","[가구원 정보] 등록장애인 여부(2013년~)","[가구원 정보] 귀화·인지에 의한 국적취득 또는 외국인 여부(2013년~)"
2019,242700211,242700211004,2,22,3,2,6,1,1,7,2,2
2019,242700301,242700301001,2,71,1,1,1,,3,4,2,2
2019,242700311,242700311001,1,62,1,2,4,1,2,1,2,2
2019,242700311,242700311002,2,60,2,2,3,1,2,1,2,2
2019,242700321,242700321002,2,79,1,1,4,1,3,7,2,2
2019,242700331,242700331001,2,45,2,2,4,1,2,7,2,2
2019,242700331,242700331003,1,24,3,2,5,2,1,7,2,2
2019,242700331,242700331004,1,55,1,2,4,1,2,3,2,2
2019,242700341,242700341001,1,50,1,2,4,1,2,1,2,2
2019,242700341,242700341002,2,42,2,2,4,1,2,1,2,2
2019,242700341,242700341003,1,19,3,2,4,1,1,7,2,2
2019,242700341,242700341004,2,10,3,2,2,2,,,2,2
2019,242700361,242700361002,2,70,1,1,3,1,3,7,2,2
2019,242800231,242800231001,2,74,1,2,2,1,3,7,2,2
2019,242800231,242800231002,1,23,5,2,6,2,1,7,2,2
2019,242800311,242800311001,2,47,1,1,4,1,1,4,1,2
2019,242800321,242800321001,1,63,1,2,3,1,2,4,2,2
2019,242800321,242800321002,2,57,2,2,2,1,2,7,2,2
2019,242800321,242800321003,1,26,3,2,6,1,1,7,2,2
2019,242800331,242800331001,1,63,1,1,4,1,3,1,2,2
2019,242800371,242800371001,1,78,1,2,1,,2,4,1,2
2019,242800371,242800371002,2,78,2,2,1,,2,5,2,2
2019,242800381,242800381001,1,77,1,2,3,1,2,7,1,2
2019,242800381,242800381002,2,76,2,2,2,1,2,7,1,2
2019,242800391,242800391001,1,40,1,2,5,1,4,1,2,2
2019,242800391,242800391002,2,12,3,2,2,2,,,2,2
2019,242800391,242800391003,2,9,3,2,2,2,,,2,2
2019,242900201,242900201001,1,85,1,1,4,1,3,2,1,2
2019,242900211,242900211001,2,72,1,1,1,,3,7,2,2
2019,242900221,242900221001,1,53,6,2,6,1,4,7,2,2
2019,242900221,242900221002,1,26,1,2,6,1,1,1,2,2
2019,242900231,242900231001,1,40,1,2,4,1,2,3,2,2
2019,242900231,242900231002,2,40,2,2,5,1,2,7,2,2
2019,242900231,242900231003,1,10,3,2,2,2,,,2,2
2019,242900231,242900231004,2,8,3,2,2,2,,,2,2
2019,242900241,242900241001,1,36,1,2,6,1,2,1,2,2
2019,242900241,242900241002,2,34,2,2,6,1,2,1,2,2
2019,242900241,242900241003,2,3,3,2,1,,,,2,2
2019,242900301,242900301001,1,44,1,2,4,1,2,1,2,2
2019,242900301,242900301002,2,42,2,2,4,1,2,1,2,2
2019,242900301,242900301006,1,12,3,2,3,2,,,2,2
2019,242900321,242900321001,1,78,1,2,4,4,2,4,2,2
2019,242900321,242900321002,2,74,2,2,2,1,2,7,2,2
2019,242900331,242900331001,1,85,1,2,4,1,2,7,2,2
2019,242900331,242900331002,2,84,2,2,2,4,2,7,2,2
2019,242900341,242900341001,1,82,1,2,3,1,2,4,2,2
2019,242900341,242900341002,2,76,2,2,2,1,2,5,2,2
2019,242900361,242900361001,1,51,1,2,4,1,2,1,2,2
2019,242900361,242900361002,2,43,2,2,4,1,2,1,2,2
2019,242900361,242900361003,1,20,3,4,6,2,1,7,2,2
2019,242900361,242900361004,2,19,3,4,6,2,1,7,2,2
2019,242900381,242900381001,1,67,1,2,4,1,2,4,2,2
2019,242900381,242900381002,2,63,2,2,2,1,2,7,2,2
2019,242900391,242900391001,1,83,1,1,2,1,4,7,1,2
2019,246504301,246504301001,1,44,1,2,4,1,2,1,2,2
2019,246504301,246504301002,2,40,2,2,4,1,2,2,2,2
2019,246504301,246504301003,1,16,3,2,4,2,1,7,1,2
2019,246504301,246504301004,2,14,3,2,3,2,,,2,2
2019,246504311,246504311001,2,42,1,2,5,1,2,1,2,2
2019,246504311,246504311002,1,47,2,2,4,1,2,7,2,2
2019,246504311,246504311003,2,19,3,2,5,2,1,7,2,2
2019,246504311,246504311004,1,15,3,2,4,2,1,7,2,2
2019,246504321,246504321001,1,37,1,2,5,1,2,1,2,2
2019,246504321,246504321002,2,40,2,2,4,1,2,7,2,2
2019,246504321,246504321003,2,0,3,2,1,,,,2,2
2019,246504331,246504331001,2,44,1,1,6,1,1,1,2,2
2019,247504321,247504321001,1,62,1,2,4,1,2,7,2,2
2019,247504321,247504321002,2,62,2,2,4,1,2,7,2,2
2019,247504321,247504321004,2,90,6,2,1,,3,7,1,2
2019,248501221,248501221001,1,72,1,2,4,1,2,7,2,2
2019,248501221,248501221002,2,70,2,2,3,4,2,7,2,2
2019,248501241,248501241001,1,56,1,2,7,1,2,1,2,2
2019,248501241,248501241002,2,54,2,2,6,1,2,7,2,2
